"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 08, 2018","0.2767","0.2871","0.2935","0.2687","21.49M","-3.62%"
"Sep 07, 2018","0.2871","0.3018","0.3037","0.2813","30.19M","-4.87%"
"Sep 06, 2018","0.3018","0.2786","0.3050","0.2687","39.95M","8.33%"
"Sep 05, 2018","0.2786","0.3309","0.3338","0.2776","38.67M","-15.81%"
"Sep 04, 2018","0.3309","0.3347","0.3413","0.3291","21.37M","-1.14%"
"Sep 03, 2018","0.3347","0.3419","0.3434","0.3331","19.71M","-2.11%"
"Sep 02, 2018","0.3419","0.3469","0.3500","0.3358","28.16M","-1.44%"
"Sep 01, 2018","0.3469","0.3351","0.3540","0.3347","26.82M","3.52%"
"Aug 31, 2018","0.3351","0.3345","0.3405","0.3277","27.60M","0.18%"
"Aug 30, 2018","0.3345","0.3443","0.3469","0.3230","29.81M","-2.85%"
"Aug 29, 2018","0.3443","0.3511","0.3549","0.3389","30.12M","-1.94%"
"Aug 28, 2018","0.3511","0.3394","0.3582","0.3345","35.52M","3.45%"
"Aug 27, 2018","0.3394","0.3227","0.3404","0.3210","27.14M","5.18%"
"Aug 26, 2018","0.3227","0.3267","0.3277","0.3183","23.42M","-1.22%"
"Aug 25, 2018","0.3267","0.3266","0.3319","0.3220","23.94M","0.03%"
"Aug 24, 2018","0.3266","0.3259","0.3288","0.3155","27.20M","0.21%"
"Aug 23, 2018","0.3259","0.3185","0.3290","0.3152","29.46M","2.32%"
"Aug 22, 2018","0.3185","0.3332","0.3541","0.3108","39.09M","-4.41%"
"Aug 21, 2018","0.3332","0.3148","0.3372","0.3130","38.47M","5.84%"
"Aug 20, 2018","0.3148","0.3419","0.3504","0.3130","44.20M","-7.93%"
"Aug 19, 2018","0.3419","0.3287","0.3519","0.3169","42.22M","4.02%"
"Aug 18, 2018","0.3287","0.3675","0.3702","0.3126","49.65M","-10.56%"
"Aug 17, 2018","0.3675","0.2917","0.3735","0.2911","56.98M","25.99%"
"Aug 16, 2018","0.2917","0.2805","0.3011","0.2760","36.32M","3.99%"
"Aug 15, 2018","0.2805","0.2729","0.3619","0.2729","52.36M","2.78%"
"Aug 14, 2018","0.2729","0.2744","0.2768","0.2460","38.22M","-0.55%"
"Aug 13, 2018","0.2744","0.2957","0.3093","0.2714","32.80M","-7.20%"
"Aug 12, 2018","0.2957","0.2977","0.3087","0.2943","28.27M","-0.67%"
"Aug 11, 2018","0.2977","0.3185","0.3199","0.2871","41.27M","-6.53%"
"Aug 10, 2018","0.3185","0.3434","0.3461","0.3120","38.81M","-7.25%"
"Aug 09, 2018","0.3434","0.3316","0.3583","0.3279","41.79M","3.56%"
"Aug 08, 2018","0.3316","0.3783","0.3787","0.3199","45.11M","-12.34%"
"Aug 07, 2018","0.3783","0.4124","0.4149","0.3747","31.48M","-8.27%"
"Aug 06, 2018","0.4124","0.4342","0.4386","0.3998","39.96M","-5.02%"
"Aug 05, 2018","0.4342","0.4300","0.4393","0.4271","31.01M","0.98%"
"Aug 04, 2018","0.4300","0.4410","0.4446","0.4278","30.23M","-2.49%"
"Aug 03, 2018","0.4410","0.4303","0.4466","0.4245","33.23M","2.49%"
"Aug 02, 2018","0.4303","0.4470","0.4485","0.4294","27.89M","-3.74%"
"Aug 01, 2018","0.4470","0.4356","0.4630","0.4255","41.31M","2.62%"
"Jul 31, 2018","0.4356","0.4459","0.4487","0.4268","34.48M","-2.31%"
"Jul 30, 2018","0.4459","0.4532","0.4564","0.4345","30.09M","-1.61%"
"Jul 29, 2018","0.4532","0.4554","0.4591","0.4497","23.93M","-0.48%"
"Jul 28, 2018","0.4554","0.4557","0.4565","0.4477","24.15M","-0.07%"
"Jul 27, 2018","0.4557","0.4493","0.4608","0.4441","30.18M","1.42%"
"Jul 26, 2018","0.4493","0.4594","0.4685","0.4467","29.67M","-2.20%"
"Jul 25, 2018","0.4594","0.4580","0.4680","0.4516","36.73M","0.31%"
"Jul 24, 2018","0.4580","0.4456","0.4686","0.4381","35.07M","2.78%"
"Jul 23, 2018","0.4456","0.4490","0.4659","0.4430","30.40M","-0.76%"
"Jul 22, 2018","0.4490","0.4547","0.4634","0.4477","25.16M","-1.25%"
"Jul 21, 2018","0.4547","0.4449","0.4600","0.4343","27.63M","2.20%"
"Jul 20, 2018","0.4449","0.4772","0.4774","0.4305","34.78M","-6.77%"
"Jul 19, 2018","0.4772","0.4891","0.4943","0.4718","28.33M","-2.43%"
"Jul 18, 2018","0.4891","0.5068","0.5237","0.4758","33.95M","-3.49%"
"Jul 17, 2018","0.5068","0.4814","0.5200","0.4684","30.80M","5.28%"
"Jul 16, 2018","0.4814","0.4468","0.4836","0.4402","29.76M","7.74%"
"Jul 15, 2018","0.4468","0.4384","0.4501","0.4355","20.28M","1.92%"
"Jul 14, 2018","0.4384","0.4377","0.4448","0.4323","16.71M","0.16%"
"Jul 13, 2018","0.4377","0.4375","0.4459","0.4289","27.66M","0.05%"
"Jul 12, 2018","0.4375","0.4484","0.4491","0.4242","27.57M","-2.43%"
"Jul 11, 2018","0.4484","0.4425","0.4512","0.4394","27.34M","1.33%"
"Jul 10, 2018","0.4425","0.4726","0.4736","0.4390","31.93M","-6.37%"
"Jul 09, 2018","0.4726","0.4782","0.4819","0.4707","26.77M","-1.17%"
"Jul 08, 2018","0.4782","0.4851","0.4875","0.4722","27.86M","-1.42%"
"Jul 07, 2018","0.4851","0.4770","0.4913","0.4633","27.67M","1.70%"
"Jul 06, 2018","0.4770","0.4775","0.4835","0.4586","27.72M","-0.10%"
"Jul 05, 2018","0.4775","0.4912","0.5020","0.4685","30.75M","-2.79%"
"Jul 04, 2018","0.4912","0.4846","0.5062","0.4750","30.69M","1.36%"
"Jul 03, 2018","0.4846","0.4894","0.5200","0.4781","32.26M","-0.98%"
"Jul 02, 2018","0.4894","0.4616","0.4953","0.4526","30.22M","6.02%"
"Jul 01, 2018","0.4616","0.4685","0.4700","0.4502","26.55M","-1.47%"
"Jun 30, 2018","0.4685","0.4531","0.4821","0.4531","29.14M","3.40%"
"Jun 29, 2018","0.4531","0.4455","0.4607","0.4243","31.83M","1.71%"
"Jun 28, 2018","0.4455","0.4707","0.4740","0.4431","25.14M","-5.35%"
"Jun 27, 2018","0.4707","0.4526","0.4769","0.4483","30.40M","4.00%"
"Jun 26, 2018","0.4526","0.4805","0.4829","0.4508","27.53M","-5.81%"
"Jun 25, 2018","0.4805","0.4740","0.4912","0.4715","30.24M","1.37%"
"Jun 24, 2018","0.4740","0.4894","0.4944","0.4400","41.13M","-3.15%"
"Jun 23, 2018","0.4894","0.4820","0.4936","0.4730","30.23M","1.54%"
"Jun 22, 2018","0.4820","0.5347","0.5348","0.4687","36.91M","-9.86%"
"Jun 21, 2018","0.5347","0.5394","0.5511","0.5297","25.97M","-0.87%"
"Jun 20, 2018","0.5394","0.5485","0.5497","0.5228","31.37M","-1.66%"
"Jun 19, 2018","0.5485","0.5384","0.5613","0.5343","28.41M","1.88%"
"Jun 18, 2018","0.5384","0.5263","0.5505","0.5093","26.93M","2.30%"
"Jun 17, 2018","0.5263","0.5321","0.5409","0.5211","25.65M","-1.09%"
"Jun 16, 2018","0.5321","0.5337","0.5394","0.5187","29.33M","-0.30%"
"Jun 15, 2018","0.5337","0.5573","0.5595","0.5269","31.00M","-4.23%"
"Jun 14, 2018","0.5573","0.5301","0.5673","0.5199","40.82M","5.13%"
"Jun 13, 2018","0.5301","0.5561","0.5618","0.5039","38.53M","-4.68%"
"Jun 12, 2018","0.5561","0.5989","0.5989","0.5451","31.80M","-7.15%"
"Jun 11, 2018","0.5989","0.5812","0.6038","0.5603","34.99M","3.05%"
"Jun 10, 2018","0.5812","0.6582","0.6582","0.5512","48.60M","-11.70%"
"Jun 09, 2018","0.6582","0.6733","0.6801","0.6563","25.27M","-2.24%"
"Jun 08, 2018","0.6733","0.6777","0.6801","0.6577","27.37M","-0.65%"
"Jun 07, 2018","0.6777","0.6731","0.6888","0.6682","28.76M","0.68%"
"Jun 06, 2018","0.6731","0.6746","0.6824","0.6551","28.39M","-0.22%"
"Jun 05, 2018","0.6746","0.6555","0.6858","0.6326","33.82M","2.91%"
"Jun 04, 2018","0.6555","0.6900","0.7067","0.6353","43.01M","-5.00%"
"Jun 03, 2018","0.6900","0.6430","0.6900","0.6384","33.31M","7.31%"
"Jun 02, 2018","0.6430","0.6209","0.6500","0.6149","32.88M","3.56%"
"Jun 01, 2018","0.6209","0.6115","0.6243","0.6051","29.10M","1.54%"
"May 31, 2018","0.6115","0.6010","0.6200","0.5901","29.62M","1.75%"
"May 30, 2018","0.6010","0.5995","0.6267","0.5825","31.50M","0.25%"
"May 29, 2018","0.5995","0.5464","0.6095","0.5429","39.23M","9.72%"
"May 28, 2018","0.5464","0.6044","0.6108","0.5444","34.74M","-9.60%"
"May 27, 2018","0.6044","0.6092","0.6119","0.5975","31.09M","-0.79%"
"May 26, 2018","0.6092","0.6050","0.6267","0.5979","30.47M","0.69%"
"May 25, 2018","0.6050","0.6272","0.6338","0.5948","35.65M","-3.54%"
"May 24, 2018","0.6272","0.5888","0.6377","0.5768","45.54M","6.52%"
"May 23, 2018","0.5888","0.6385","0.6449","0.5728","48.87M","-7.78%"
"May 22, 2018","0.6385","0.6751","0.6795","0.6353","31.59M","-5.42%"
"May 21, 2018","0.6751","0.6982","0.7032","0.6698","35.57M","-3.31%"
"May 20, 2018","0.6982","0.6735","0.7090","0.6678","39.40M","3.67%"
"May 19, 2018","0.6735","0.6764","0.6943","0.6592","41.17M","-0.43%"
"May 18, 2018","0.6764","0.6589","0.6833","0.6466","42.10M","2.66%"
"May 17, 2018","0.6589","0.7048","0.7118","0.6501","35.62M","-6.51%"
"May 16, 2018","0.7048","0.6903","0.7090","0.6566","42.16M","2.10%"
"May 15, 2018","0.6903","0.7259","0.7486","0.6803","39.44M","-4.90%"
"May 14, 2018","0.7259","0.7283","0.7490","0.6848","39.09M","-0.33%"
"May 13, 2018","0.7283","0.6821","0.7468","0.6639","32.30M","6.77%"
"May 12, 2018","0.6821","0.6783","0.7087","0.6270","43.39M","0.56%"
"May 11, 2018","0.6783","0.7489","0.7549","0.6480","55.23M","-9.43%"
"May 10, 2018","0.7489","0.7956","0.8068","0.7456","34.25M","-5.87%"
"May 09, 2018","0.7956","0.8061","0.8185","0.7598","36.69M","-1.30%"
"May 08, 2018","0.8061","0.8264","0.8461","0.7920","31.66M","-2.46%"
"May 07, 2018","0.8264","0.8635","0.8663","0.8001","38.33M","-4.30%"
"May 06, 2018","0.8635","0.9031","0.9192","0.8400","38.47M","-4.38%"
"May 05, 2018","0.9031","0.8910","0.9339","0.8888","41.45M","1.36%"
"May 04, 2018","0.8910","0.8830","0.9331","0.8600","46.77M","0.91%"
"May 03, 2018","0.8830","0.8580","0.8940","0.8400","26.81M","2.91%"
"May 02, 2018","0.8580","0.8337","0.8654","0.8234","17.51M","2.91%"
"May 01, 2018","0.8337","0.8304","0.8384","0.7781","14.94M","0.40%"
"Apr 30, 2018","0.8304","0.8690","0.8813","0.8193","15.32M","-4.44%"
"Apr 29, 2018","0.8690","0.8633","0.9095","0.8228","20.91M","0.66%"
"Apr 28, 2018","0.8633","0.8067","0.8917","0.8013","19.79M","7.02%"
"Apr 27, 2018","0.8067","0.8450","0.8619","0.8035","19.58M","-4.53%"
"Apr 26, 2018","0.8450","0.7933","0.8494","0.7617","20.49M","6.52%"
"Apr 25, 2018","0.7933","0.9210","0.9250","0.7651","29.98M","-13.87%"
"Apr 24, 2018","0.9210","0.8742","0.9900","0.8690","29.04M","5.35%"
"Apr 23, 2018","0.8742","0.8610","0.8830","0.8450","18.01M","1.53%"
"Apr 22, 2018","0.8610","0.8648","0.9148","0.8346","20.05M","-0.44%"
"Apr 21, 2018","0.8648","0.9245","0.9258","0.8052","30.30M","-6.46%"
"Apr 20, 2018","0.9245","0.7835","0.9376","0.7827","34.21M","18.00%"
"Apr 19, 2018","0.7835","0.7125","0.7875","0.7052","17.29M","9.96%"
"Apr 18, 2018","0.7125","0.6553","0.7280","0.6520","13.97M","8.73%"
"Apr 17, 2018","0.6553","0.6623","0.6828","0.6501","12.74M","-1.06%"
"Apr 16, 2018","0.6623","0.6944","0.6964","0.6354","13.22M","-4.62%"
"Apr 15, 2018","0.6944","0.6395","0.6982","0.6394","16.11M","8.58%"
"Apr 14, 2018","0.6395","0.6402","0.6717","0.6213","14.35M","-0.11%"
"Apr 13, 2018","0.6402","0.6404","0.7096","0.6130","29.08M","-0.03%"
"Apr 12, 2018","0.6404","0.5419","0.6652","0.5011","25.82M","18.18%"
"Apr 11, 2018","0.5419","0.4903","0.5540","0.4861","11.24M","10.52%"
"Apr 10, 2018","0.4903","0.4859","0.4929","0.4770","7.60M","0.91%"
"Apr 09, 2018","0.4859","0.4979","0.5123","0.4757","8.27M","-2.41%"
"Apr 08, 2018","0.4979","0.4845","0.5003","0.4831","7.83M","2.77%"
"Apr 07, 2018","0.4845","0.4732","0.4957","0.4707","8.69M","2.39%"
"Apr 06, 2018","0.4732","0.4885","0.4939","0.4584","7.68M","-3.13%"
"Apr 05, 2018","0.4885","0.4909","0.4967","0.4722","7.84M","-0.49%"
"Apr 04, 2018","0.4909","0.5471","0.5523","0.4833","12.38M","-10.27%"
"Apr 03, 2018","0.5471","0.4933","0.5533","0.4915","11.52M","10.91%"
"Apr 02, 2018","0.4933","0.4777","0.5043","0.4716","9.12M","3.27%"
"Apr 01, 2018","0.4777","0.5009","0.5064","0.4550","8.83M","-4.63%"
"Mar 31, 2018","0.5009","0.4991","0.5221","0.4919","9.34M","0.36%"
"Mar 30, 2018","0.4991","0.5017","0.5274","0.4706","16.79M","-0.52%"
"Mar 29, 2018","0.5017","0.5711","0.5744","0.4970","14.22M","-12.15%"
"Mar 28, 2018","0.5711","0.5709","0.5890","0.5640","9.23M","0.04%"
"Mar 27, 2018","0.5709","0.5883","0.6028","0.5565","10.33M","-2.96%"
"Mar 26, 2018","0.5883","0.6341","0.6384","0.5737","9.46M","-7.22%"
"Mar 25, 2018","0.6341","0.6296","0.6525","0.6221","6.94M","0.71%"
"Mar 24, 2018","0.6296","0.6403","0.6792","0.6294","5.95M","-1.67%"
"Mar 23, 2018","0.6403","0.6525","0.6553","0.6127","10.30M","-1.87%"
"Mar 22, 2018","0.6525","0.6799","0.6900","0.6223","11.79M","-4.03%"
"Mar 21, 2018","0.6799","0.6973","0.7116","0.6600","15.66M","-2.50%"
"Mar 20, 2018","0.6973","0.7257","0.7257","0.6554","15.64M","-3.91%"
"Mar 19, 2018","0.7257","0.6480","0.7263","0.6267","16.25M","11.99%"
"Mar 18, 2018","0.6480","0.6284","0.6849","0.5354","15.82M","3.12%"
"Mar 17, 2018","0.6284","0.6785","0.6837","0.6139","7.82M","-7.38%"
"Mar 16, 2018","0.6785","0.6820","0.7100","0.6586","16.72M","-0.51%"
"Mar 15, 2018","0.6820","0.6865","0.7237","0.6265","12.02M","-0.66%"
"Mar 14, 2018","0.6865","0.7761","0.7899","0.6500","7.97M","-11.54%"
"Mar 13, 2018","0.7761","0.7817","0.7969","0.7616","7.29M","-0.72%"
"Mar 12, 2018","0.7817","0.8154","0.8271","0.7645","9.29M","-4.13%"
"Mar 11, 2018","0.8154","0.7738","0.8395","0.7487","11.34M","5.38%"
"Mar 10, 2018","0.7738","0.8230","0.8400","0.7559","10.47M","-5.98%"
"Mar 09, 2018","0.8230","0.8045","0.8429","0.7200","12.74M","2.30%"
"Mar 08, 2018","0.8045","0.8516","0.8700","0.8000","9.41M","-5.53%"
"Mar 07, 2018","0.8516","0.9024","0.9122","0.7889","16.75M","-5.63%"
"Mar 06, 2018","0.9024","0.9435","0.9800","0.8901","12.36M","-4.36%"
"Mar 05, 2018","0.9435","1.0100","1.0900","0.9430","21.64M","-6.58%"
"Mar 04, 2018","1.0100","0.8980","1.0300","0.8850","9.38M","12.47%"
"Mar 03, 2018","0.8980","0.8975","0.9234","0.8892","7.95M","0.06%"
"Mar 02, 2018","0.8975","0.9137","0.9225","0.8851","6.65M","-1.77%"
"Mar 01, 2018","0.9137","0.8857","0.9480","0.8725","8.55M","3.16%"
"Feb 28, 2018","0.8857","0.9252","0.9484","0.8812","7.83M","-4.27%"
"Feb 27, 2018","0.9252","0.9282","0.9601","0.9165","6.77M","-0.32%"
"Feb 26, 2018","0.9282","0.9023","0.9465","0.8755","7.09M","2.87%"
"Feb 25, 2018","0.9023","0.8990","0.9241","0.8757","6.53M","0.37%"
"Feb 24, 2018","0.8990","0.9407","0.9658","0.8700","7.88M","-4.43%"
"Feb 23, 2018","0.9407","0.8888","0.9900","0.8500","8.47M","5.84%"
"Feb 22, 2018","0.8888","0.9476","0.9995","0.8604","9.49M","-6.21%"
"Feb 21, 2018","0.9476","1.0300","1.0400","0.9365","9.45M","-8.00%"
"Feb 20, 2018","1.0300","1.1100","1.1500","1.0100","8.29M","-7.21%"
"Feb 19, 2018","1.1100","1.0700","1.1400","1.0700","6.67M","3.74%"
"Feb 18, 2018","1.0700","1.1800","1.1800","1.0400","7.43M","-9.32%"
"Feb 17, 2018","1.1800","1.1100","1.2000","1.1000","7.30M","6.31%"
"Feb 16, 2018","1.1100","1.1100","1.1200","1.0600","6.44M","0.00%"
"Feb 15, 2018","1.1100","1.1300","1.1400","1.0600","7.61M","-1.77%"
"Feb 14, 2018","1.1300","0.9871","1.1500","0.9600","10.00M","14.48%"
"Feb 13, 2018","0.9871","1.0400","1.0500","0.9601","6.23M","-5.09%"
"Feb 12, 2018","1.0400","0.9572","1.0800","0.9569","6.90M","8.65%"
"Feb 11, 2018","0.9572","1.0300","1.0500","0.9001","8.12M","-7.07%"
"Feb 10, 2018","1.0300","0.9162","1.2300","0.9026","8.50M","12.42%"
"Feb 09, 2018","0.9162","0.7834","0.9306","0.7310","3.28M","16.95%"
"Feb 08, 2018","0.7834","0.7129","0.7913","0.7116","2.08M","9.89%"
"Feb 07, 2018","0.7129","0.7630","0.8062","0.6906","4.24M","-6.57%"
"Feb 06, 2018","0.7630","0.6787","0.7850","0.5782","6.58M","12.42%"
"Feb 05, 2018","0.6787","0.8135","0.8402","0.6431","6.47M","-16.57%"
"Feb 04, 2018","0.8135","0.9540","0.9741","0.7850","2.88M","-14.73%"
"Feb 03, 2018","0.9540","0.9010","1.0300","0.7829","6.15M","5.88%"
"Feb 02, 2018","0.9010","0.9598","0.9699","0.6860","9.08M","-6.13%"
"Feb 01, 2018","0.9598","1.1400","1.1500","0.9120","4.20M","-15.81%"
"Jan 31, 2018","1.1400","1.1300","1.1600","1.0300","3.37M","0.88%"
"Jan 30, 2018","1.1300","1.2700","1.2700","1.0900","3.40M","-11.02%"
"Jan 29, 2018","1.2700","1.3600","1.3700","1.2500","1.89M","-6.62%"
"Jan 28, 2018","1.3600","1.2200","1.4000","1.2100","2.95M","11.48%"
"Jan 27, 2018","1.2200","1.2200","1.2400","1.1800","1.38M","0.00%"
"Jan 26, 2018","1.2200","1.3100","1.3400","1.1400","3.90M","-6.87%"
"Jan 25, 2018","1.3100","1.3600","1.4000","1.3000","1.97M","-3.68%"
"Jan 24, 2018","1.3600","1.3400","1.4100","1.2900","2.24M","1.49%"
"Jan 23, 2018","1.3400","1.3500","1.4400","1.2000","3.35M","-0.74%"
"Jan 22, 2018","1.3500","1.3700","1.4300","1.1600","2.72M","-1.46%"
"Jan 21, 2018","1.3700","1.6000","1.6100","1.3300","2.45M","-14.38%"
"Jan 20, 2018","1.6000","1.5400","1.6400","1.5000","3.49M","3.90%"
"Jan 19, 2018","1.5400","1.5300","1.7000","1.4500","3.71M","0.65%"
"Jan 18, 2018","1.5300","1.2800","1.7200","1.1900","6.34M","19.53%"
"Jan 17, 2018","1.2800","1.1300","1.3500","0.8762","5.07M","13.27%"
"Jan 16, 2018","1.1300","1.6800","1.7100","0.9000","3.50M","-32.74%"
"Jan 15, 2018","1.6800","1.8100","1.8900","1.6400","1.21M","-7.18%"
"Jan 14, 2018","1.8100","2.0000","2.0000","1.7000","1.17M","-9.50%"
"Jan 13, 2018","2.0000","2.0100","2.1000","1.9300","2.11M","-0.50%"
"Jan 12, 2018","2.0100","1.9400","2.2600","1.8100","2.03M","3.61%"
"Jan 11, 2018","1.9400","1.9400","2.4300","1.5900","2.96M","0.00%"
"Jan 10, 2018","1.9400","2.0700","2.1800","1.6000","2.55M","-6.28%"
"Jan 09, 2018","2.0700","2.4000","2.4600","1.9500","1.71M","-13.75%"
